experiment_name,train_accuracy,test_accuracy,n_features,feature_creation_timing,feature_classification_and_prediction_time,amplitude_metric,features,homology_dimensions,inverse_input,processing_filter,processing_scaler_metric,subsampling_factor
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-1",0.6269841269841271,0.5370370370370371,9,31.24442768096924,1.559607744216919,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,wasserstein,1
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",0.6349206349206349,0.5370370370370371,9,5.1169471740722665,1.471733331680298,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,wasserstein,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-3",0.6666666666666666,0.5370370370370371,9,2.6904406547546387,1.4707551002502441,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,wasserstein,3
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-1",0.6269841269841271,0.5370370370370371,9,41.80377984046936,1.4980638027191162,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,landscape,1
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-2",0.6349206349206349,0.5370370370370371,9,6.274568319320679,1.4261879920959473,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,landscape,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-3",0.6666666666666666,0.5370370370370371,9,3.0835180282592773,1.396597385406494,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,landscape,3
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-1",0.6269841269841271,0.5370370370370371,9,34.80192041397095,1.3801913261413574,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,betti,1
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-2",0.6349206349206349,0.5370370370370371,9,5.4119391441345215,1.3867006301879885,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,betti,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-3",0.6666666666666666,0.5370370370370371,9,2.792844533920288,1.4054067134857178,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,betti,3
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-1",0.6269841269841271,0.5370370370370371,9,36.182920932769775,1.4823648929595947,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,heat,1
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",0.6746031746031746,0.5555555555555556,9,6.282421350479126,1.4975242614746094,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,heat,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-3",0.6666666666666666,0.5185185185185185,9,3.763738870620728,1.4407000541687012,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,heat,3
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-1",0.6269841269841271,0.5370370370370371,9,43.16948890686035,1.4506590366363523,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,silhouette,1
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-2",0.6349206349206349,0.5370370370370371,9,6.5565857887268075,1.4746961593627932,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,silhouette,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-3",0.6666666666666666,0.5370370370370371,9,3.114020824432373,1.3930413722991943,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",False,False,silhouette,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-1",0.6190476190476191,0.5370370370370371,9,30.356099128723145,1.4858615398406982,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,None,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-2",0.6111111111111112,0.5,9,4.927596569061278,1.3913922309875488,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,None,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-3",0.6190476190476191,0.5740740740740741,9,2.6750733852386475,1.43312668800354,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,None,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-1",0.6111111111111112,0.5,9,31.85561466217041,1.5278129577636719,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,bottleneck,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-2",0.6349206349206349,0.5185185185185185,9,5.010846138000488,1.5568175315856934,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,bottleneck,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-3",0.6507936507936508,0.5740740740740741,9,2.6675758361816406,1.368224859237671,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,bottleneck,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,31.50069785118103,1.5022335052490234,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,wasserstein,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,5.007294416427612,1.42716646194458,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,wasserstein,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-3",0.6587301587301587,0.5740740740740741,9,2.714669704437256,1.35790753364563,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,wasserstein,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,42.46155142784119,1.4835474491119385,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,landscape,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,6.127826929092407,1.4418132305145264,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,landscape,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-3",0.6587301587301587,0.5555555555555556,9,3.091907262802124,1.4200265407562256,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,landscape,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,35.77967047691345,1.4649262428283691,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,betti,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,5.354063272476196,1.4990365505218506,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,betti,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-3",0.6587301587301587,0.5740740740740741,9,2.9015483856201167,1.4450550079345703,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,betti,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,36.97116708755493,1.4636890888214111,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,heat,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-2",0.6349206349206349,0.5185185185185185,9,6.28686261177063,1.4649012088775637,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,heat,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-3",0.6587301587301587,0.5740740740740741,9,3.5785040855407715,1.4449706077575684,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,heat,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,43.49323463439941,1.5262486934661863,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,silhouette,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,6.581292629241943,1.4450023174285889,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,silhouette,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-3",0.6587301587301587,0.5555555555555556,9,3.2176172733306885,1.41253924369812,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,True,silhouette,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-1",0.6349206349206349,0.5185185185185185,9,28.864971160888672,1.4846866130828855,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,None,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",0.6111111111111112,0.5,9,4.818550109863281,1.4547722339630127,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,None,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-3",0.6349206349206349,0.5555555555555556,9,2.6812844276428223,1.5665369033813477,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,None,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-1",0.6111111111111112,0.5,9,30.62909913063049,1.3998663425445557,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,bottleneck,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,4.926167726516724,1.4421730041503906,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,bottleneck,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-3",0.6507936507936508,0.5740740740740741,9,2.70643162727356,1.5087015628814695,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,bottleneck,3
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-1",0.6190476190476191,0.5555555555555556,9,31.155317068099976,1.5400228500366209,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,wasserstein,1
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",0.6428571428571429,0.5370370370370371,9,4.855865955352783,1.479448318481445,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",True,False,wasserstein,2
